time,price
2022-05-17T15:23:52.090606,7
2022-05-17T15:24:02.249538,7
2022-05-17T15:24:12.416957,7
2022-05-17T15:24:22.573655,7
2022-05-17T15:24:32.736260,7
2022-05-17T15:24:42.895880,7
2022-05-17T15:24:53.056485,7
2022-05-17T15:25:03.225558,7
2022-05-17T15:25:13.391377,7
2022-05-17T15:25:23.544541,7
2022-05-17T15:25:33.699146,7
2022-05-17T15:25:43.862524,7
2022-05-17T15:25:54.026139,7
2022-05-17T15:26:04.197095,7
2022-05-17T15:26:14.369002,7
2022-05-17T15:26:24.531340,7
2022-05-17T15:26:34.729149,7
2022-05-17T15:26:44.909015,7
2022-05-17T15:26:55.074158,7
2022-05-17T15:27:05.229597,7
2022-05-17T15:27:15.401193,7
2022-05-17T15:27:25.561082,7
2022-05-17T15:27:35.727389,7
2022-05-17T15:27:45.889886,7
2022-05-17T15:27:56.048316,7
2022-05-17T15:28:06.210218,7
2022-05-17T15:28:16.380030,7
2022-05-17T15:28:26.554929,7
2022-05-17T15:28:36.716935,7
2022-05-17T15:28:46.878886,7
2022-05-17T15:28:57.041352,7
2022-05-17T15:29:07.197065,7
2022-05-17T15:29:17.369026,7
2022-05-17T15:29:27.527779,7
2022-05-17T15:29:37.678512,7
2022-05-17T15:29:47.840560,7
2022-05-17T15:29:58.239087,7
2022-05-17T15:30:08.401573,7
2022-05-17T15:30:18.560957,7
2022-05-17T15:30:28.735791,7
2022-05-17T15:30:38.877024,7
2022-05-17T15:30:49.026077,7
2022-05-17T15:30:59.572564,7
2022-05-17T15:31:09.740570,7
2022-05-17T15:31:19.949112,7
2022-05-17T15:31:30.101469,7
2022-05-17T15:31:40.257129,7
2022-05-17T15:31:50.428270,7
2022-05-17T15:32:00.586807,7
2022-05-17T15:32:10.743393,7
2022-05-17T15:32:20.901163,7
2022-05-17T15:32:31.076495,7
2022-05-17T15:32:41.246072,7
2022-05-17T15:32:51.408655,7
2022-05-17T15:33:01.567027,7
2022-05-17T15:33:11.747838,7
2022-05-17T15:33:21.909163,7
2022-05-17T15:33:32.200762,7
2022-05-17T15:33:42.365122,7
2022-05-17T15:33:52.515563,7
2022-05-17T15:34:02.665821,7
2022-05-17T15:34:12.823369,7
2022-05-17T15:34:22.980470,7
2022-05-17T15:34:33.132908,7
2022-05-17T15:34:43.286546,7
2022-05-17T15:34:53.446255,7
2022-05-17T15:35:03.612520,7
2022-05-17T15:35:13.760083,7
2022-05-17T15:35:23.918210,7
2022-05-17T15:35:34.077084,7
2022-05-17T15:35:44.230982,7
2022-05-17T15:35:54.389450,7
2022-05-17T15:36:04.538720,7
2022-05-17T15:36:14.690391,7
2022-05-17T15:36:24.859639,7
2022-05-17T15:36:35.028288,7
2022-05-17T15:36:45.184767,7
2022-05-17T15:36:55.337686,7
2022-05-17T15:37:05.480151,7
2022-05-17T15:37:15.641455,7
2022-05-17T15:37:25.806236,7
2022-05-17T15:37:35.991315,7
2022-05-17T15:37:46.155560,7
2022-05-17T15:37:56.317311,7
2022-05-17T15:38:06.490313,7
2022-05-17T15:38:16.654177,7
2022-05-17T15:38:26.828749,7
2022-05-17T15:38:36.988620,7
2022-05-17T15:38:47.167150,7
2022-05-17T15:38:57.323626,7
2022-05-17T15:39:07.482409,7
2022-05-17T15:39:17.664175,7
2022-05-17T15:39:27.837727,7
2022-05-17T15:39:38.021960,7
2022-05-17T15:39:48.200147,7
2022-05-17T15:39:58.378644,7
2022-05-17T15:40:08.533428,7
2022-05-17T15:40:18.699218,7
2022-05-17T15:40:28.863282,7
2022-05-17T15:40:39.028503,7
2022-05-17T15:40:49.188114,7
2022-05-17T15:40:59.357569,7
2022-05-17T15:41:09.516418,7
2022-05-17T15:41:19.689594,7
2022-05-17T15:41:29.863013,7
2022-05-17T15:41:40.022780,7
2022-05-17T15:41:50.189404,7
2022-05-17T15:42:00.347510,7
2022-05-17T15:42:10.501018,7
2022-05-17T15:42:20.665112,7
2022-05-17T15:42:30.816455,7
2022-05-17T15:42:40.972022,7
2022-05-17T15:42:51.132613,7
2022-05-17T15:43:01.313146,7
2022-05-17T15:43:11.464660,7
2022-05-17T15:43:21.636449,7
2022-05-17T15:43:31.792308,7
2022-05-17T15:43:41.965849,7
2022-05-17T15:43:52.146908,7
2022-05-17T15:44:02.312691,7
2022-05-17T15:44:12.500742,7
2022-05-17T15:44:23.024513,7
2022-05-17T15:44:33.215401,7
2022-05-17T15:44:43.390675,7
2022-05-17T15:44:53.546487,7
2022-05-17T15:45:03.725912,7
2022-05-17T15:45:13.886728,7
2022-05-17T15:45:24.033090,7
2022-05-17T15:45:34.191937,7
2022-05-17T15:45:44.348711,7
2022-05-17T15:45:54.520433,7
2022-05-17T15:46:04.701132,7
2022-05-17T15:46:14.858101,7
2022-05-17T15:46:25.013938,7
2022-05-17T15:46:35.172274,7
2022-05-17T15:46:45.337206,7
2022-05-17T15:46:55.505099,7
2022-05-17T15:47:05.669395,7
2022-05-17T15:47:15.846588,7
2022-05-17T15:47:26.008287,7
2022-05-17T15:47:36.179131,7
2022-05-17T15:47:46.349923,7
2022-05-17T15:47:56.514157,7
2022-05-17T15:48:06.683694,7
2022-05-17T15:48:16.853693,7
2022-05-17T15:48:27.017281,7
2022-05-17T15:48:37.189742,7
2022-05-17T15:48:47.337993,7
2022-05-17T15:48:57.522396,7
2022-05-17T15:49:07.672228,7
2022-05-17T15:49:17.863430,7
2022-05-17T15:49:28.013727,7
2022-05-17T15:49:38.179044,7
2022-05-17T15:49:48.354371,7
2022-05-17T15:49:58.519683,7
2022-05-17T15:50:08.674994,7
2022-05-17T15:50:18.830767,7
2022-05-17T15:50:29.006196,7
2022-05-17T15:50:39.247218,7
2022-05-17T15:50:49.406342,7
2022-05-17T15:50:59.576830,7
2022-05-17T15:51:09.822709,7
2022-05-17T15:51:19.979855,7
2022-05-17T15:51:30.144520,7
2022-05-17T15:51:40.311569,7
2022-05-17T15:51:50.482089,7
2022-05-17T15:52:00.639559,7
2022-05-17T15:52:10.805833,7
2022-05-17T15:52:21.004797,7
2022-05-17T15:52:31.170825,7
2022-05-17T15:52:41.335941,7
2022-05-17T15:52:51.489872,7
2022-05-17T15:53:01.641224,7
2022-05-17T15:53:11.822633,7
2022-05-17T15:53:22.001441,7
2022-05-17T15:53:32.179480,7
2022-05-17T15:53:42.351832,7
2022-05-17T15:53:52.513815,7
2022-05-17T15:54:02.683194,7
2022-05-17T15:54:12.840317,7
2022-05-17T15:54:23.001695,7
2022-05-17T15:54:33.163434,7
2022-05-17T15:54:43.325400,7
2022-05-17T15:54:53.485039,7
2022-05-17T15:55:03.645887,7
2022-05-17T15:55:13.811088,7
2022-05-17T15:55:23.976382,7
2022-05-17T15:55:34.131968,7
2022-05-17T15:55:44.286944,7
2022-05-17T15:55:54.443216,7
2022-05-17T15:56:04.593661,7
2022-05-17T15:56:14.743633,7
2022-05-17T15:56:24.906730,7
2022-05-17T15:56:35.052328,7
2022-05-17T15:56:45.231207,7
2022-05-17T15:56:55.374623,7
2022-05-17T15:57:05.517223,7
2022-05-17T15:57:15.838888,7
2022-05-17T15:57:25.995003,7
2022-05-17T15:57:36.166959,7
2022-05-17T15:57:46.326595,7
2022-05-17T15:57:56.495025,7
2022-05-17T15:58:06.668437,7
2022-05-17T15:58:16.838755,7
2022-05-17T15:58:27.007455,7
2022-05-17T15:58:37.236960,7
2022-05-17T15:58:47.402295,7
2022-05-17T15:58:57.564763,7
2022-05-17T15:59:07.764905,7
2022-05-17T15:59:17.921783,7
2022-05-17T15:59:28.078091,7
2022-05-17T15:59:38.236146,7
2022-05-17T15:59:48.399378,7
2022-05-17T15:59:58.588085,7
2022-05-17T16:00:08.754865,7
2022-05-17T16:00:18.934286,7
2022-05-17T16:00:29.095927,7
2022-05-17T16:00:39.252448,7
2022-05-17T16:00:49.412609,7
2022-05-17T16:00:59.568307,7
2022-05-17T16:01:09.736370,7
2022-05-17T16:01:19.904412,7
2022-05-17T16:01:30.058242,7
2022-05-17T16:01:40.232602,7
2022-05-17T16:01:50.391652,7
2022-05-17T16:02:00.550915,7
2022-05-17T16:02:10.705735,7
2022-05-17T16:02:20.883906,7
2022-05-17T16:02:31.052104,7
2022-05-17T16:02:41.360664,7
2022-05-17T16:02:51.530079,7
2022-05-17T16:03:01.701477,7
2022-05-17T16:03:11.858313,7
2022-05-17T16:03:22.006634,7
2022-05-17T16:03:32.169396,7
2022-05-17T16:03:42.320649,7
2022-05-17T16:03:52.472510,7
2022-05-17T16:04:02.629268,7
2022-05-17T16:04:12.796602,7
2022-05-17T16:04:22.955404,7
2022-05-17T16:04:33.114173,7
2022-05-17T16:04:43.255414,7
2022-05-17T16:04:53.437970,7
2022-05-17T16:05:03.614328,7
2022-05-17T16:05:13.771484,7
2022-05-17T16:05:23.920144,7
2022-05-17T16:05:34.075487,7
2022-05-17T16:05:44.242012,7
2022-05-17T16:05:54.414242,7
2022-05-17T16:06:04.567790,7
2022-05-17T16:06:14.721597,7
2022-05-17T16:06:24.869876,7
2022-05-17T16:06:35.022159,7
2022-05-17T16:06:45.183669,7
2022-05-17T16:06:55.338939,7
2022-05-17T16:07:05.500704,7
2022-05-17T16:07:15.656091,7
2022-05-17T16:07:25.811016,7
2022-05-17T16:07:35.967442,7
2022-05-17T16:07:46.130707,7
2022-05-17T16:07:56.293341,7
2022-05-17T16:08:06.452961,7
2022-05-17T16:08:16.607961,7
2022-05-17T16:08:26.774526,7
2022-05-17T16:08:36.928547,7
2022-05-17T16:08:47.082509,7
2022-05-17T16:08:57.664280,7
2022-05-17T16:09:07.829173,7
2022-05-17T16:09:17.989793,7
2022-05-17T16:09:28.147870,7
2022-05-17T16:09:38.321739,7
2022-05-17T16:09:48.477875,7
2022-05-17T16:09:58.630509,7
2022-05-17T16:10:08.784014,7
2022-05-17T16:10:18.943517,7
2022-05-17T16:10:29.111341,7
2022-05-17T16:10:39.268627,7
2022-05-17T16:10:49.430126,7
2022-05-17T16:10:59.588699,7
2022-05-17T16:11:09.842182,7
2022-05-17T16:11:20.048934,7
2022-05-17T16:11:30.218259,7
2022-05-17T16:11:40.385623,7
2022-05-17T16:11:50.535575,7
2022-05-17T16:12:00.684057,7
2022-05-17T16:12:10.838039,7
2022-05-17T16:12:21.035938,7
2022-05-17T16:12:31.536552,7
2022-05-17T16:12:41.699346,7
2022-05-17T16:12:51.848324,7
2022-05-17T16:13:02.012554,7
2022-05-17T16:13:12.172443,7
2022-05-17T16:13:22.325335,7
2022-05-17T16:13:32.539379,7
2022-05-17T16:13:42.698215,7
2022-05-17T16:13:52.860387,7
2022-05-17T16:14:03.028411,7
2022-05-17T16:14:13.192918,7
2022-05-17T16:14:23.343908,7
2022-05-17T16:14:33.511139,7
2022-05-17T16:14:43.671864,7
2022-05-17T16:14:53.824486,7
2022-05-17T16:15:03.990413,7
2022-05-17T16:15:14.145488,7
2022-05-17T16:15:24.300611,7
2022-05-17T16:15:34.461832,7
2022-05-17T16:15:44.618543,7
2022-05-17T16:15:54.785869,7
2022-05-17T16:16:04.935710,7
2022-05-17T16:16:15.087240,7
2022-05-17T16:16:25.243726,7
2022-05-17T16:16:35.407126,7
2022-05-17T16:16:45.566819,7
2022-05-17T16:16:55.731581,7
2022-05-17T16:17:05.904836,7
2022-05-17T16:17:16.058761,7
2022-05-17T16:17:26.243624,7
2022-05-17T16:17:36.406141,7
2022-05-17T16:17:46.565053,7
2022-05-17T16:17:56.724555,7
2022-05-17T16:18:06.880922,7
2022-05-17T16:18:17.034794,7
2022-05-17T16:18:27.196399,7
2022-05-17T16:18:37.355799,7
2022-05-17T16:18:47.514740,7
2022-05-17T16:18:57.673775,7
2022-05-17T16:19:07.827054,7
2022-05-17T16:19:17.980375,7
2022-05-17T16:19:28.129270,7
2022-05-17T16:19:38.293428,7
2022-05-17T16:19:48.455546,7
2022-05-17T16:19:58.619609,7
2022-05-17T16:20:08.803413,7
2022-05-17T16:20:18.960673,7
2022-05-17T16:20:29.121349,7
2022-05-17T16:20:39.283423,7
2022-05-17T16:20:49.434750,7
2022-05-17T16:20:59.593232,7
2022-05-17T16:21:09.751374,7
2022-05-17T16:21:19.908548,7
2022-05-17T16:21:30.070258,7
2022-05-17T16:21:40.225205,7
2022-05-17T16:21:50.382428,7
2022-05-17T16:22:00.540489,7
2022-05-17T16:22:10.693349,7
2022-05-17T16:22:20.842271,7
2022-05-17T16:22:31.007624,7
2022-05-17T16:22:41.169080,7
2022-05-17T16:22:51.330571,7
2022-05-17T16:23:01.483243,7
2022-05-17T16:23:11.625402,7
2022-05-17T16:23:21.785603,7
2022-05-17T16:23:31.948715,7
2022-05-17T16:23:42.124845,7
2022-05-17T16:23:52.279832,7
2022-05-17T16:24:02.451161,7
2022-05-17T16:24:12.652082,7
2022-05-17T16:24:22.818588,7
2022-05-17T16:24:32.976618,7
2022-05-17T16:24:43.125759,7
2022-05-17T16:24:53.285153,7
2022-05-17T16:25:03.450439,7
2022-05-17T16:25:13.618418,7
2022-05-17T16:25:23.773737,7
2022-05-17T16:25:33.940929,7
2022-05-17T16:25:44.108958,7
2022-05-17T16:25:54.263173,7
2022-05-17T16:26:04.417037,7
2022-05-17T16:26:14.575410,7
2022-05-17T16:26:24.720574,7
2022-05-17T16:26:34.876909,7
2022-05-17T16:26:45.035412,7
2022-05-17T16:26:55.183817,7
2022-05-17T16:27:05.328599,7
2022-05-17T16:27:15.480761,7
2022-05-17T16:27:25.632989,7
2022-05-17T16:27:35.789800,7
2022-05-17T16:27:45.945947,7
2022-05-17T16:27:56.093182,7
2022-05-17T16:28:06.246990,7
2022-05-17T16:28:16.407555,7
2022-05-17T16:28:26.565311,7
2022-05-17T16:28:36.711377,7
2022-05-17T16:28:46.861472,7
2022-05-17T16:28:57.020877,7
2022-05-17T16:29:07.180585,7
2022-05-17T16:29:17.331660,7
2022-05-17T16:29:27.491608,7
2022-05-17T16:29:37.650727,7
2022-05-17T16:29:47.804281,7
2022-05-17T16:29:57.979670,7
2022-05-17T16:30:08.135361,7
2022-05-17T16:30:18.291005,7
2022-05-17T16:30:28.442167,7
2022-05-17T16:30:38.596940,7
2022-05-17T16:30:48.774436,7
2022-05-17T16:30:58.932315,7
2022-05-17T16:31:10.104329,7
2022-05-17T16:31:20.278609,7
2022-05-17T16:31:30.427927,7
2022-05-17T16:31:40.596350,7
2022-05-17T16:31:50.747154,7
2022-05-17T16:32:00.904513,7
2022-05-17T16:32:11.060581,7
2022-05-17T16:32:21.227957,7
2022-05-17T16:32:31.376467,7
2022-05-17T16:32:41.530853,7
2022-05-17T16:32:51.686168,7
2022-05-17T16:33:01.840039,7
2022-05-17T16:33:12.001869,7
2022-05-17T16:33:22.186169,7
2022-05-17T16:33:32.335065,7
2022-05-17T16:33:42.491640,7
2022-05-17T16:33:52.660319,7
2022-05-17T16:34:02.831999,7
2022-05-17T16:34:12.991500,7
2022-05-17T16:34:23.148503,7
2022-05-17T16:34:33.307864,7
2022-05-17T16:34:43.460390,7
2022-05-17T16:34:53.619768,7
2022-05-17T16:35:03.774602,7
2022-05-17T16:35:13.941252,7
2022-05-17T16:35:24.091871,7
2022-05-17T16:35:34.255112,7
2022-05-17T16:35:44.443151,7
2022-05-17T16:35:54.599323,7
2022-05-17T16:36:04.754834,7
2022-05-17T16:36:14.902659,7
2022-05-17T16:36:25.069255,7
2022-05-17T16:36:35.214365,7
2022-05-17T16:36:45.380446,7
2022-05-17T16:36:55.551411,7
2022-05-17T16:37:05.715055,7
2022-05-17T16:37:15.874235,7
2022-05-17T16:37:26.039856,7
2022-05-17T16:37:36.199649,7
2022-05-17T16:37:46.371512,7
2022-05-17T16:37:56.530423,7
2022-05-17T16:38:06.694301,7
2022-05-17T16:38:16.867134,7
2022-05-17T16:38:27.019195,7
2022-05-17T16:38:37.214786,7
2022-05-17T16:38:47.377465,7
2022-05-17T16:38:57.528991,7
2022-05-17T16:39:07.691076,7
2022-05-17T16:39:17.859263,7
2022-05-17T16:39:28.014329,7
2022-05-17T16:39:38.171886,7
2022-05-17T16:39:48.329693,7
2022-05-17T16:39:58.492043,7
2022-05-17T16:40:08.639204,7
2022-05-17T16:40:18.807159,7
2022-05-17T16:40:28.979863,7
2022-05-17T16:40:39.131991,7
2022-05-17T16:40:49.301616,7
2022-05-17T16:40:59.464108,7
2022-05-17T16:41:09.640053,7
2022-05-17T16:41:19.793860,7
2022-05-17T16:41:29.955466,7
2022-05-17T16:41:40.119077,7
2022-05-17T16:41:50.277826,7
2022-05-17T16:42:01.590887,7
2022-05-17T16:49:20.599655,7
2022-05-17T16:49:30.760154,7
2022-05-17T16:49:41.166339,7
2022-05-17T16:49:51.343762,7
2022-05-17T16:50:01.506796,7
2022-05-17T16:50:11.654245,7
2022-05-17T16:50:21.809228,7
2022-05-17T16:50:31.966270,7
2022-05-17T16:50:42.123664,7
2022-05-17T16:50:52.288212,7
2022-05-17T16:51:02.461497,7
2022-05-17T16:51:12.629454,7
2022-05-17T16:51:22.782851,7
2022-05-17T16:51:32.933093,7
2022-05-17T16:51:43.086667,7
2022-05-17T16:51:53.235438,7
2022-05-17T16:52:03.461452,7
2022-05-17T16:52:13.632401,7
2022-05-17T16:52:23.775428,7
2022-05-17T16:52:33.921000,7
2022-05-17T16:52:44.070291,7
2022-05-17T16:52:54.225851,7
2022-05-17T16:53:04.370018,7
2022-05-17T16:53:14.520636,7
2022-05-17T16:53:24.678848,7
2022-05-17T16:53:34.963058,7
2022-05-17T16:53:45.125575,7
2022-05-17T16:53:55.277699,7
2022-05-17T16:54:05.442193,7
2022-05-17T16:54:15.595515,7
2022-05-17T16:54:25.752775,7
2022-05-17T16:54:35.907601,7
2022-05-17T16:54:46.072675,7
2022-05-17T16:54:56.247801,7
2022-05-17T16:55:06.406320,7
2022-05-17T16:55:16.556912,7
2022-05-17T16:55:26.716890,7
2022-05-17T16:55:36.872986,7
2022-05-17T16:55:47.036437,7
2022-05-17T16:55:57.202224,7
2022-05-17T16:56:07.345970,7
2022-05-17T16:56:17.502802,7
2022-05-17T16:56:27.662759,7
2022-05-17T16:56:37.813193,7
2022-05-17T16:56:47.972777,7
2022-05-17T16:56:58.140974,7
2022-05-17T16:57:08.304069,7
2022-05-17T16:57:18.489377,7
2022-05-17T16:57:28.657708,7
2022-05-17T16:57:38.824504,7
2022-05-17T16:57:49.005097,7
2022-05-17T16:57:59.173153,7
2022-05-17T16:58:09.336122,7
2022-05-17T16:58:19.492630,7
2022-05-17T16:58:29.649393,7
2022-05-17T16:58:39.815612,7
2022-05-17T16:58:50.002786,7
2022-05-17T16:59:00.162281,7
2022-05-17T16:59:10.318597,7
2022-05-17T16:59:20.485662,7
2022-05-17T16:59:30.647422,7
2022-05-17T16:59:40.815231,7
2022-05-17T16:59:50.967112,7
2022-05-17T17:00:01.126171,7
2022-05-17T17:00:11.301971,7
2022-05-17T17:00:21.464610,7
2022-05-17T17:00:31.626004,7
2022-05-17T17:00:41.789877,7
2022-05-17T17:00:51.947388,7
2022-05-17T17:01:02.119205,7
2022-05-17T17:01:12.270550,7
2022-05-17T17:01:22.439593,7
2022-05-17T17:01:32.614021,7
2022-05-17T17:01:42.769130,7
2022-05-17T17:01:52.932112,7
2022-05-17T17:02:03.092533,7
2022-05-17T17:02:13.248749,7
2022-05-17T17:02:23.415930,7
2022-05-17T17:02:33.572021,7
2022-05-17T17:02:43.744430,7
2022-05-17T17:02:53.906439,7
2022-05-17T17:03:04.063794,7
2022-05-17T17:03:14.222328,7
2022-05-17T17:03:24.390241,7
2022-05-17T17:03:34.560420,7
2022-05-17T17:03:44.716290,7
2022-05-17T17:03:54.885276,7
2022-05-17T17:04:05.048666,7
2022-05-17T17:04:15.216342,7
2022-05-17T17:04:25.377703,7
2022-05-17T17:04:35.546211,7
2022-05-17T17:04:45.702484,7
2022-05-17T17:04:55.860544,7
2022-05-17T17:05:06.013064,7
2022-05-17T17:05:16.156500,7
2022-05-17T17:05:26.316267,7
2022-05-17T17:05:36.470081,7
2022-05-17T17:05:46.629278,7
2022-05-17T17:05:56.789220,7
2022-05-17T17:06:06.984661,7
2022-05-17T17:06:17.140824,7
2022-05-17T17:06:27.300333,7
2022-05-17T17:06:37.457333,7
2022-05-17T17:06:47.614903,7
2022-05-17T17:06:57.778106,7
2022-05-17T17:07:07.934818,7
2022-05-17T17:07:18.086973,7
2022-05-17T17:07:28.244920,7
2022-05-17T17:07:38.411411,7
2022-05-17T17:07:48.582929,7
2022-05-17T17:07:58.757403,7
2022-05-17T17:08:08.913117,7
2022-05-17T17:08:19.084193,7
2022-05-17T17:08:29.253433,7
2022-05-17T17:08:39.420252,7
2022-05-17T17:08:49.585049,7
2022-05-17T17:08:59.747729,7
2022-05-17T17:09:09.904795,7
2022-05-17T17:09:20.066952,7
2022-05-17T17:09:30.225435,7
2022-05-17T17:09:40.387559,7
2022-05-17T17:09:50.554769,7
2022-05-17T17:10:00.713893,7
2022-05-17T17:10:10.875194,7
2022-05-17T17:10:21.051065,7
2022-05-17T17:10:31.228836,7
2022-05-17T17:10:41.382132,7
2022-05-17T17:10:51.546489,7
2022-05-17T17:11:01.706677,7
2022-05-17T17:11:11.871951,7
2022-05-17T17:11:22.031571,7
2022-05-17T17:11:32.184714,7
2022-05-17T17:11:42.343514,7
2022-05-17T17:11:52.534851,7
2022-05-17T17:12:02.700511,7
2022-05-17T17:12:12.856328,7
2022-05-17T17:12:23.018036,7
2022-05-17T17:12:33.178966,7
2022-05-17T17:12:43.325750,7
2022-05-17T17:12:53.471285,7
2022-05-17T17:13:03.632942,7
2022-05-17T17:13:13.797375,7
2022-05-17T17:13:23.957438,7
2022-05-17T17:13:34.108983,7
2022-05-17T17:13:44.266733,7
2022-05-17T17:13:54.441259,7
2022-05-17T17:14:04.607867,7
2022-05-17T17:14:14.775524,7
2022-05-17T17:14:24.946983,7
2022-05-17T17:14:35.107372,7
2022-05-17T17:14:45.270583,7
2022-05-17T17:14:55.444205,7
2022-05-17T17:15:05.597180,7
2022-05-17T17:15:15.759194,7
2022-05-17T17:15:25.908701,7
2022-05-17T17:15:36.099073,7
2022-05-17T17:15:46.260478,7
2022-05-17T17:15:56.412372,7
2022-05-17T17:16:06.583889,7
2022-05-17T17:16:16.735915,7
2022-05-17T17:16:26.892510,7
2022-05-17T17:16:37.042192,7
2022-05-17T17:16:47.194473,7
2022-05-17T17:16:57.372045,7
2022-05-17T17:17:07.528632,7
2022-05-17T17:17:17.687610,7
2022-05-17T17:17:27.843739,7
2022-05-17T17:17:38.013474,7
2022-05-17T17:17:48.169900,7
2022-05-17T17:17:58.330920,7
2022-05-17T17:18:08.501096,7
2022-05-17T17:18:18.653766,7
2022-05-17T17:18:28.815299,7
2022-05-17T17:18:39.009235,7
2022-05-17T17:18:49.169188,7
2022-05-17T17:18:59.340139,7
2022-05-17T17:19:09.505898,7
2022-05-17T17:19:19.669093,7
2022-05-17T17:19:29.832203,7
2022-05-17T17:19:39.987233,7
2022-05-17T17:19:50.155248,7
2022-05-17T17:20:00.317578,7
2022-05-17T17:20:10.465115,7
2022-05-17T17:20:20.617733,7
2022-05-17T17:20:30.777214,7
2022-05-17T17:20:40.926801,7
2022-05-17T17:20:51.108259,7
2022-05-17T17:21:01.268268,7
2022-05-17T17:21:11.432426,7
2022-05-17T17:21:21.602648,7
2022-05-17T17:21:31.757079,7
2022-05-17T17:21:41.918773,7
2022-05-17T17:21:52.068060,7
2022-05-17T17:22:02.231831,7
2022-05-17T17:22:12.394117,7
2022-05-17T17:22:22.554086,7
2022-05-17T17:22:32.721831,7
2022-05-17T17:22:42.886080,7
2022-05-17T17:22:53.028288,7
2022-05-17T17:23:03.181276,7
2022-05-17T17:23:13.342755,7
2022-05-17T17:23:23.517210,7
2022-05-17T17:23:33.684110,7
2022-05-17T17:23:43.838269,7
2022-05-17T17:23:53.988078,7
2022-05-17T17:24:04.145869,7
2022-05-17T17:24:14.297946,7
2022-05-17T17:24:24.484243,7
2022-05-17T17:24:34.649186,7
2022-05-17T17:24:44.817740,7
2022-05-17T17:24:54.986397,7
2022-05-17T17:25:05.150215,7
2022-05-17T17:25:15.315532,7
2022-05-17T17:25:25.473652,7
2022-05-17T17:25:35.623531,7
2022-05-17T17:25:45.785193,7
2022-05-17T17:25:55.941557,7
2022-05-17T17:26:06.115944,7
2022-05-17T17:26:16.275545,7
2022-05-17T17:26:26.424398,7
2022-05-17T17:26:36.603660,7
2022-05-17T17:26:46.759398,7
2022-05-17T17:26:56.920548,7
2022-05-17T17:27:07.081359,7
2022-05-17T17:27:17.244275,7
2022-05-17T17:27:27.402208,7
2022-05-17T17:27:37.566209,7
2022-05-17T17:27:47.722831,7
2022-05-17T17:27:57.882323,7
2022-05-17T17:28:08.041038,7
2022-05-17T17:28:18.201492,7
2022-05-17T17:28:28.357770,7
2022-05-17T17:28:38.520733,7
2022-05-17T17:28:48.681933,7
2022-05-17T17:28:58.843954,7
2022-05-17T17:29:09.003176,7
2022-05-17T17:29:19.163863,7
2022-05-17T17:29:29.323662,7
2022-05-17T17:29:39.476080,7
2022-05-17T17:29:49.635417,7
2022-05-17T17:29:59.786669,7
2022-05-17T17:30:09.944333,7
2022-05-17T17:30:20.102416,7
2022-05-17T17:30:30.258535,7
2022-05-17T17:30:40.422037,7
2022-05-17T17:30:50.582474,7
2022-05-17T17:31:00.744204,7
2022-05-17T17:31:10.911673,7
2022-05-17T17:31:21.093105,7
2022-05-17T17:31:31.256695,7
2022-05-17T17:31:41.436180,7
2022-05-17T17:31:51.619903,7
2022-05-17T17:32:01.797844,7
2022-05-17T17:32:11.956018,7
2022-05-17T17:32:22.130072,7
2022-05-17T17:32:32.284308,7
2022-05-17T17:32:42.449487,7
2022-05-17T17:32:52.618569,7
2022-05-17T17:33:02.771894,7
2022-05-17T17:33:12.931866,7
2022-05-17T17:33:23.101290,7
2022-05-17T17:33:33.400531,7
2022-05-17T17:33:43.549441,7
2022-05-17T17:33:53.704942,7
2022-05-17T17:34:03.871844,7
2022-05-17T17:34:14.036081,7
2022-05-17T17:34:24.190915,7
2022-05-17T17:34:34.350877,7
2022-05-17T17:34:44.491891,7
2022-05-17T17:34:54.654423,7
2022-05-17T17:35:04.811844,7
2022-05-17T17:35:14.996558,7
2022-05-17T17:35:25.167246,7
2022-05-17T17:35:35.329934,7
2022-05-17T17:35:45.502908,7
2022-05-17T17:35:55.664707,7
2022-05-17T17:36:05.833084,7
2022-05-17T17:36:15.992530,7
2022-05-17T17:36:26.146587,7
2022-05-17T17:36:36.307476,7
2022-05-17T17:36:46.500535,7
2022-05-17T17:36:56.661505,7
2022-05-17T17:37:06.826472,7
2022-05-17T17:37:16.976557,7
2022-05-17T17:37:27.149355,7
2022-05-17T17:37:37.304174,7
2022-05-17T17:37:47.480658,7
2022-05-17T17:37:57.636365,7
2022-05-17T17:38:07.820206,7
2022-05-17T17:38:17.982263,7
2022-05-17T17:38:28.153116,7
2022-05-17T17:38:38.323992,7
2022-05-17T17:38:48.489083,7
2022-05-17T17:38:58.645670,7
2022-05-17T17:39:08.810623,7
2022-05-17T17:39:18.968145,7
2022-05-17T17:39:29.137682,7
2022-05-17T17:39:39.310181,7
2022-05-17T17:39:49.472315,7
2022-05-17T17:39:59.626015,7
2022-05-17T17:40:09.812193,7
2022-05-17T17:40:19.978179,7
2022-05-17T17:40:30.145720,7
2022-05-17T17:40:40.307032,7
2022-05-17T17:40:50.482388,7
2022-05-17T17:41:00.645329,7
2022-05-17T17:41:10.806120,7
2022-05-17T17:41:20.974635,7
2022-05-17T17:41:31.131267,7
2022-05-17T17:41:41.296368,7
2022-05-17T17:41:51.455945,7
2022-05-17T17:42:01.606603,7
2022-05-17T17:42:11.782419,7
2022-05-17T17:42:21.932919,7
2022-05-17T17:42:32.086443,7
